event_id,event_ts,device_id,site_id,temperature_c,battery_pct,signal_strength,alert_flag,alert_type,site_id_device,device_type,status,site_name,city,region,event_date,event_hour
E007662,2026-05-04 09:16:43,D0015,S003,11.9,63.1,-55.0,0,,S003,camera,inactive,Facility 3,Portland,West,2026-05-04,2026-05-04 09:00:00
E005456,2026-05-04 16:09:58,D0032,S003,12.9,17.2,-57.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-04,2026-05-04 16:00:00
E006668,2026-05-03 13:08:54,D0117,S008,14.5,13.8,-56.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-03,2026-05-03 13:00:00
E006924,2026-05-04 07:36:53,D0084,S010,18.0,,-43.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-04,2026-05-04 07:00:00
E004420,2026-05-04 10:27:10,D0085,S006,26.4,33.8,-87.0,1,offline,S006,gateway,active,Facility 6,Boston,East,2026-05-04,2026-05-04 10:00:00
E014854,2026-05-09 09:39:30,D0078,S001,27.5,85.9,-89.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-09,2026-05-09 09:00:00
E005628,2026-05-03 16:39:12,D0065,S009,15.5,41.3,-87.0,0,,S009,gateway,maintenance,Facility 9,Seattle,East,2026-05-03,2026-05-03 16:00:00
E009246,2026-05-07 08:34:54,D0125,S001,27.3,94.9,-59.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-07,2026-05-07 08:00:00
E004239,2026-05-05 11:15:05,D0108,S002,25.7,16.0,-74.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-05,2026-05-05 11:00:00
E007283,2026-05-03 19:40:37,D0063,S009,16.4,98.7,-74.0,0,,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-03,2026-05-03 19:00:00
E012199,2026-05-02 23:04:45,D0128,S004,24.5,63.8,-63.0,1,offline,S004,gateway,active,Facility 4,Denver,West,2026-05-02,2026-05-02 23:00:00
E006674,2026-05-04 00:20:30,D0146,S014,22.9,83.6,-44.0,0,,S014,motion_sensor,maintenance,Facility 14,Seattle,East,2026-05-04,2026-05-04 00:00:00
E010716,2026-05-05 16:39:31,D0124,S010,15.4,23.5,-35.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-05,2026-05-05 16:00:00
E002281,2026-05-04 20:21:24,D0169,S003,25.3,86.0,-84.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-04,2026-05-04 20:00:00
E007751,2026-05-04 10:39:42,D0135,S013,26.0,76.8,-58.0,0,,S013,camera,active,Facility 13,Miami,South,2026-05-04,2026-05-04 10:00:00
E013416,2026-05-08 03:12:17,D0163,S002,22.5,21.5,-92.0,0,,S002,motion_sensor,active,Facility 2,Denver,North,2026-05-08,2026-05-08 03:00:00
E011736,2026-05-07 08:58:00,D0157,S003,14.5,59.4,-51.0,1,offline,S003,motion_sensor,inactive,Facility 3,Portland,West,2026-05-07,2026-05-07 08:00:00
E007749,2026-05-03 09:16:34,D0176,S010,28.5,33.6,-42.0,1,offline,S010,temperature_sensor,inactive,Facility 10,Portland,West,2026-05-03,2026-05-03 09:00:00
E005973,2026-05-08 20:20:53,D0178,S012,18.7,48.7,-95.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-08,2026-05-08 20:00:00
E002261,2026-05-06 12:35:51,D0154,S011,20.8,97.3,-72.0,1,temp_high,S011,temperature_sensor,active,Facility 11,Seattle,North,2026-05-06,2026-05-06 12:00:00
E013340,2026-05-06 05:06:21,D0110,S003,26.2,50.0,-43.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-06,2026-05-06 05:00:00
E000695,2026-05-04 13:36:24,D0120,S007,12.3,20.6,-54.0,0,,S007,motion_sensor,active,Facility 7,Denver,North,2026-05-04,2026-05-04 13:00:00
E012592,2026-05-07 15:03:56,D0106,S004,24.5,60.6,-52.0,1,battery_low,S004,motion_sensor,inactive,Facility 4,Denver,West,2026-05-07,2026-05-07 15:00:00
E000421,2026-05-04 03:35:27,D0144,S007,23.7,13.5,-70.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-04,2026-05-04 03:00:00
E005356,2026-05-03 14:15:32,D0028,S013,15.8,6.6,-65.0,0,,S013,gateway,inactive,Facility 13,Miami,South,2026-05-03,2026-05-03 14:00:00
E012373,2026-05-09 11:15:24,D0060,S010,24.1,48.2,-42.0,0,,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-09,2026-05-09 11:00:00
E005791,2026-05-04 00:38:27,D0012,S012,22.0,1.2,-90.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-04,2026-05-04 00:00:00
E004302,2026-05-09 01:08:15,D0029,S003,17.0,98.2,-43.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-09,2026-05-09 01:00:00
E011960,2026-05-04 23:52:23,D0050,S003,15.1,4.7,-80.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-04,2026-05-04 23:00:00
E008617,2026-05-04 19:11:42,D0051,S005,24.9,,-85.0,0,,S005,temperature_sensor,active,Facility 5,Boston,North,2026-05-04,2026-05-04 19:00:00
E000060,2026-05-03 17:15:51,D0148,S010,15.5,9.3,-61.0,0,,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-03,2026-05-03 17:00:00
E002133,2026-05-02 21:37:05,D0011,S001,27.8,16.7,-84.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-02,2026-05-02 21:00:00
E002645,2026-05-05 01:42:02,D0119,S011,30.1,19.7,-41.0,0,,S011,temperature_sensor,inactive,Facility 11,Seattle,North,2026-05-05,2026-05-05 01:00:00
E000552,2026-05-07 14:53:33,D0013,S003,17.7,1.5,-86.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-07,2026-05-07 14:00:00
E005444,2026-05-07 22:16:01,D0179,S008,23.4,56.1,-50.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-07,2026-05-07 22:00:00
E002454,2026-05-07 21:10:27,D0066,S008,25.6,94.1,-73.0,0,,S008,motion_sensor,inactive,Facility 8,Denver,East,2026-05-07,2026-05-07 21:00:00
E002651,2026-05-08 19:33:08,D0057,S014,19.7,9.8,-52.0,0,,S014,camera,active,Facility 14,Seattle,East,2026-05-08,2026-05-08 19:00:00
E012063,2026-05-08 08:18:25,D0109,S007,25.7,19.2,-58.0,0,,S007,motion_sensor,inactive,Facility 7,Denver,North,2026-05-08,2026-05-08 08:00:00
E009282,2026-05-04 10:59:01,D0080,S012,26.9,66.5,-69.0,1,offline,S012,camera,active,Facility 12,Miami,East,2026-05-04,2026-05-04 10:00:00
E002052,2026-05-02 23:20:12,D0166,S007,24.0,16.2,-80.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-02,2026-05-02 23:00:00
E008480,2026-05-05 04:33:04,D0123,S001,12.7,70.2,-95.0,0,,S001,motion_sensor,active,Facility 1,Seattle,North,2026-05-05,2026-05-05 04:00:00
E000507,2026-05-04 07:13:43,D0165,S009,25.4,85.0,-35.0,1,temp_high,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-04,2026-05-04 07:00:00
E010795,2026-05-06 00:20:58,D0109,S007,27.3,17.5,-82.0,0,,S007,motion_sensor,inactive,Facility 7,Denver,North,2026-05-06,2026-05-06 00:00:00
E009954,2026-05-05 16:18:40,D0082,S010,22.0,44.9,-43.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-05,2026-05-05 16:00:00
E004960,2026-05-08 06:18:08,D0013,S003,27.9,90.3,-83.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-08,2026-05-08 06:00:00
E010332,2026-05-02 15:40:19,D0146,S014,27.5,46.1,-59.0,0,,S014,motion_sensor,maintenance,Facility 14,Seattle,East,2026-05-02,2026-05-02 15:00:00
E000478,2026-05-04 18:41:19,D0091,S005,22.9,94.0,-89.0,0,,S005,temperature_sensor,active,Facility 5,Boston,North,2026-05-04,2026-05-04 18:00:00
E007074,2026-05-06 06:08:56,D0037,S007,17.0,96.4,-49.0,1,temp_high,S007,camera,active,Facility 7,Denver,North,2026-05-06,2026-05-06 06:00:00
E009696,2026-05-09 09:22:23,D0148,S010,15.0,5.2,-46.0,1,offline,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-09,2026-05-09 09:00:00
E003498,2026-05-06 16:50:24,D0086,S011,25.7,,-86.0,0,,S011,motion_sensor,inactive,Facility 11,Seattle,North,2026-05-06,2026-05-06 16:00:00
E005981,2026-05-06 19:04:44,D0139,S003,23.9,12.7,-71.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-06,2026-05-06 19:00:00
E008356,2026-05-09 12:37:32,D0020,S001,16.7,30.9,-47.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-09,2026-05-09 12:00:00
E008027,2026-05-06 13:17:48,D0143,S001,13.9,82.7,-95.0,0,,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-06,2026-05-06 13:00:00
E007941,2026-05-03 12:40:41,D0129,S013,22.4,98.4,-79.0,0,,S013,camera,inactive,Facility 13,Miami,South,2026-05-03,2026-05-03 12:00:00
E002444,2026-05-08 07:26:18,D0135,S013,22.3,91.7,-37.0,0,,S013,camera,active,Facility 13,Miami,South,2026-05-08,2026-05-08 07:00:00
E011949,2026-05-08 07:06:19,D0041,S009,23.5,86.1,-77.0,0,,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-08,2026-05-08 07:00:00
E014446,2026-05-04 22:17:07,D0152,S014,28.0,10.5,-39.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-04,2026-05-04 22:00:00
E004793,2026-05-08 22:42:09,D0160,S011,24.4,,-43.0,1,offline,S011,temperature_sensor,active,Facility 11,Seattle,North,2026-05-08,2026-05-08 22:00:00
E009872,2026-05-03 10:56:56,D0089,S011,20.1,12.3,-61.0,0,,S011,camera,inactive,Facility 11,Seattle,North,2026-05-03,2026-05-03 10:00:00
E014433,2026-05-08 20:32:04,D0137,S014,17.2,28.1,-44.0,0,,S014,camera,active,Facility 14,Seattle,East,2026-05-08,2026-05-08 20:00:00
E012150,2026-05-06 06:20:21,D0176,S010,21.4,15.4,,0,,S010,temperature_sensor,inactive,Facility 10,Portland,West,2026-05-06,2026-05-06 06:00:00
E004541,2026-05-02 18:18:30,D0111,S003,31.4,1.8,-75.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-02,2026-05-02 18:00:00
E014643,2026-05-06 01:44:15,D0067,S006,12.3,,-66.0,0,,S006,gateway,active,Facility 6,Boston,East,2026-05-06,2026-05-06 01:00:00
E003750,2026-05-03 20:06:28,D0150,S004,15.0,84.6,-46.0,0,,S004,camera,active,Facility 4,Denver,West,2026-05-03,2026-05-03 20:00:00
E004026,2026-05-08 17:21:06,D0163,S002,22.5,70.3,-42.0,0,,S002,motion_sensor,active,Facility 2,Denver,North,2026-05-08,2026-05-08 17:00:00
E001702,2026-05-08 22:11:19,D0073,S012,20.0,85.1,-58.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-08,2026-05-08 22:00:00
E002161,2026-05-04 20:16:43,D0162,S003,13.4,93.0,-88.0,0,,S003,camera,active,Facility 3,Portland,West,2026-05-04,2026-05-04 20:00:00
E009106,2026-05-04 17:30:43,D0041,S009,13.7,96.4,-75.0,0,,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-04,2026-05-04 17:00:00
E014053,2026-05-04 01:11:34,D0021,S014,18.1,92.8,,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-04,2026-05-04 01:00:00
E012689,2026-05-07 03:01:16,D0086,S011,14.7,21.7,-37.0,0,,S011,motion_sensor,inactive,Facility 11,Seattle,North,2026-05-07,2026-05-07 03:00:00
E005375,2026-05-03 15:36:21,D0002,S004,19.0,0.3,-54.0,0,,S004,gateway,inactive,Facility 4,Denver,West,2026-05-03,2026-05-03 15:00:00
E013311,2026-05-04 09:02:37,D0018,S013,15.5,87.0,-48.0,0,,S013,gateway,maintenance,Facility 13,Miami,South,2026-05-04,2026-05-04 09:00:00
E003373,2026-05-03 07:00:03,D0074,S008,24.0,3.9,-88.0,0,,S008,camera,inactive,Facility 8,Denver,East,2026-05-03,2026-05-03 07:00:00
E011994,2026-05-06 16:41:05,D0116,S012,20.9,17.3,-40.0,0,,S012,temperature_sensor,inactive,Facility 12,Miami,East,2026-05-06,2026-05-06 16:00:00
E012334,2026-05-02 21:23:54,D0058,S011,27.5,,-37.0,0,,S011,camera,active,Facility 11,Seattle,North,2026-05-02,2026-05-02 21:00:00
E006432,2026-05-04 15:56:55,D0145,S011,24.5,43.1,,0,,S011,motion_sensor,active,Facility 11,Seattle,North,2026-05-04,2026-05-04 15:00:00
E005231,2026-05-06 13:22:42,D0030,S001,25.1,,-55.0,1,motion_detected,S001,camera,active,Facility 1,Seattle,North,2026-05-06,2026-05-06 13:00:00
E013148,2026-05-07 15:53:21,D0133,S012,28.7,62.8,-51.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-07,2026-05-07 15:00:00
E012541,2026-05-06 20:39:57,D0101,S008,18.9,7.9,-95.0,0,,S008,temperature_sensor,active,Facility 8,Denver,East,2026-05-06,2026-05-06 20:00:00
E006849,2026-05-06 14:38:37,D0061,S006,10.5,83.6,-64.0,0,,S006,camera,active,Facility 6,Boston,East,2026-05-06,2026-05-06 14:00:00
E013151,2026-05-07 00:50:42,D0035,S001,27.6,23.8,-73.0,0,,S001,temperature_sensor,active,Facility 1,Seattle,North,2026-05-07,2026-05-07 00:00:00
E004978,2026-05-02 20:24:44,D0027,S014,15.7,67.0,-68.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-02,2026-05-02 20:00:00
E000294,2026-05-06 23:06:21,D0071,S010,23.8,27.1,,0,,S010,camera,active,Facility 10,Portland,West,2026-05-06,2026-05-06 23:00:00
E011899,2026-05-05 15:47:38,D0049,S001,17.9,88.7,-77.0,1,motion_detected,S001,camera,active,Facility 1,Seattle,North,2026-05-05,2026-05-05 15:00:00
E006450,2026-05-04 21:32:43,D0057,S014,19.5,,-42.0,0,,S014,camera,active,Facility 14,Seattle,East,2026-05-04,2026-05-04 21:00:00
E002320,2026-05-05 03:00:00,D0001,S001,23.9,12.6,-95.0,0,,S001,gateway,active,Facility 1,Seattle,North,2026-05-05,2026-05-05 03:00:00
E005432,2026-05-07 09:08:11,D0063,S009,20.9,6.6,-70.0,0,,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-07,2026-05-07 09:00:00
E013657,2026-05-07 05:34:01,D0081,S002,24.5,40.6,-62.0,1,offline,S002,gateway,active,Facility 2,Denver,North,2026-05-07,2026-05-07 05:00:00
E000556,2026-05-05 03:59:17,D0092,S001,17.8,,-37.0,0,,S001,camera,inactive,Facility 1,Seattle,North,2026-05-05,2026-05-05 03:00:00
E001355,2026-05-06 10:40:43,D0095,S001,27.4,67.0,-66.0,0,,S001,motion_sensor,active,Facility 1,Seattle,North,2026-05-06,2026-05-06 10:00:00
E002125,2026-05-06 13:29:41,D0113,S011,23.6,5.2,-40.0,0,,S011,gateway,active,Facility 11,Seattle,North,2026-05-06,2026-05-06 13:00:00
E006605,2026-05-07 09:49:50,D0019,S012,28.5,6.6,-95.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-07,2026-05-07 09:00:00
E003371,2026-05-04 09:21:04,D0053,S013,14.7,49.7,-60.0,0,,S013,gateway,active,Facility 13,Miami,South,2026-05-04,2026-05-04 09:00:00
E010737,2026-05-06 17:19:54,D0051,S005,17.4,46.0,-95.0,0,,S005,temperature_sensor,active,Facility 5,Boston,North,2026-05-06,2026-05-06 17:00:00
E000904,2026-05-07 09:02:35,D0054,S002,24.4,,-49.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-07,2026-05-07 09:00:00
E011059,2026-05-04 11:25:33,D0020,S001,19.7,3.0,,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-04,2026-05-04 11:00:00
E004397,2026-05-09 05:01:47,D0093,S007,17.7,9.8,-88.0,0,,S007,temperature_sensor,maintenance,Facility 7,Denver,North,2026-05-09,2026-05-09 05:00:00
E013929,2026-05-07 05:41:08,D0125,S001,12.0,,-69.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-07,2026-05-07 05:00:00
E014626,2026-05-05 11:04:23,D0113,S011,19.7,83.9,-84.0,0,,S011,gateway,active,Facility 11,Seattle,North,2026-05-05,2026-05-05 11:00:00
E010785,2026-05-08 00:05:59,D0108,S002,27.4,87.8,-70.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-08,2026-05-08 00:00:00
E011196,2026-05-03 08:31:12,D0159,S001,24.9,56.8,-94.0,1,motion_detected,S001,gateway,maintenance,Facility 1,Seattle,North,2026-05-03,2026-05-03 08:00:00
E000569,2026-05-04 14:09:33,D0069,S007,20.6,55.0,-41.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-04,2026-05-04 14:00:00
E010396,2026-05-09 07:52:40,D0049,S001,27.7,65.9,-68.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-09,2026-05-09 07:00:00
E006765,2026-05-04 12:24:42,D0039,S013,25.9,0.4,-49.0,0,,S013,temperature_sensor,active,Facility 13,Miami,South,2026-05-04,2026-05-04 12:00:00
E011991,2026-05-03 17:23:04,D0126,S012,14.3,66.9,-77.0,0,,S012,motion_sensor,maintenance,Facility 12,Miami,East,2026-05-03,2026-05-03 17:00:00
E006844,2026-05-08 06:07:26,D0102,S009,27.6,22.4,-36.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-08,2026-05-08 06:00:00
E006487,2026-05-03 21:41:42,D0157,S003,21.8,44.1,-73.0,0,,S003,motion_sensor,inactive,Facility 3,Portland,West,2026-05-03,2026-05-03 21:00:00
E005334,2026-05-05 16:00:04,D0040,S008,19.6,44.1,-60.0,0,,S008,temperature_sensor,inactive,Facility 8,Denver,East,2026-05-05,2026-05-05 16:00:00
E010898,2026-05-08 11:22:17,D0175,S010,24.6,20.2,-85.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-08,2026-05-08 11:00:00
E014929,2026-05-08 20:35:56,D0036,S009,27.4,0.4,-47.0,0,,S009,gateway,active,Facility 9,Seattle,East,2026-05-08,2026-05-08 20:00:00
E012589,2026-05-04 17:59:28,D0043,S004,15.4,99.1,-71.0,0,,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-04,2026-05-04 17:00:00
E000621,2026-05-07 00:07:28,D0033,S005,20.2,64.4,-60.0,0,,S005,gateway,active,Facility 5,Boston,North,2026-05-07,2026-05-07 00:00:00
E003785,2026-05-07 12:39:10,D0170,S014,21.3,59.9,-81.0,0,,S014,gateway,active,Facility 14,Seattle,East,2026-05-07,2026-05-07 12:00:00
E007188,2026-05-06 14:42:40,D0049,S001,18.4,95.0,,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-06,2026-05-06 14:00:00
E013851,2026-05-06 22:00:15,D0032,S003,17.0,37.0,,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-06,2026-05-06 22:00:00
E010075,2026-05-08 06:58:10,D0021,S014,28.6,62.2,-73.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-08,2026-05-08 06:00:00
E009405,2026-05-07 08:23:41,D0146,S014,20.9,36.1,-72.0,0,,S014,motion_sensor,maintenance,Facility 14,Seattle,East,2026-05-07,2026-05-07 08:00:00
E009825,2026-05-09 11:56:26,D0105,S014,13.9,83.1,-57.0,0,,S014,camera,active,Facility 14,Seattle,East,2026-05-09,2026-05-09 11:00:00
E003907,2026-05-08 04:07:17,D0056,S001,12.1,84.4,-56.0,0,,S001,motion_sensor,active,Facility 1,Seattle,North,2026-05-08,2026-05-08 04:00:00
E013806,2026-05-04 10:00:59,D0118,S013,23.1,74.0,-35.0,0,,S013,motion_sensor,active,Facility 13,Miami,South,2026-05-04,2026-05-04 10:00:00
E004636,2026-05-07 15:19:06,D0017,S012,21.0,63.1,-35.0,0,,S012,gateway,maintenance,Facility 12,Miami,East,2026-05-07,2026-05-07 15:00:00
E001078,2026-05-02 15:20:58,D0143,S001,21.0,96.2,-44.0,0,,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-02,2026-05-02 15:00:00
E009763,2026-05-05 21:25:58,D0092,S001,21.7,79.5,-92.0,0,,S001,camera,inactive,Facility 1,Seattle,North,2026-05-05,2026-05-05 21:00:00
E001709,2026-05-08 22:37:11,D0163,S002,20.9,52.2,-48.0,0,,S002,motion_sensor,active,Facility 2,Denver,North,2026-05-08,2026-05-08 22:00:00
E005266,2026-05-08 13:52:11,D0007,S007,15.7,89.4,-93.0,0,,S007,gateway,active,Facility 7,Denver,North,2026-05-08,2026-05-08 13:00:00
E000231,2026-05-05 02:03:13,D0009,S011,24.7,49.9,-38.0,1,temp_high,S011,gateway,active,Facility 11,Seattle,North,2026-05-05,2026-05-05 02:00:00
E010135,2026-05-09 06:07:47,D0179,S008,27.9,,-81.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-09,2026-05-09 06:00:00
E013674,2026-05-03 03:09:53,D0049,S001,20.0,67.3,-87.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-03,2026-05-03 03:00:00
E002207,2026-05-09 13:32:34,D0007,S007,22.7,73.6,-91.0,0,,S007,gateway,active,Facility 7,Denver,North,2026-05-09,2026-05-09 13:00:00
E013235,2026-05-04 23:30:57,D0156,S006,23.0,41.0,-54.0,0,,S006,camera,inactive,Facility 6,Boston,East,2026-05-04,2026-05-04 23:00:00
E009744,2026-05-02 17:21:08,D0048,S005,12.4,53.2,-93.0,1,temp_high,S005,gateway,inactive,Facility 5,Boston,North,2026-05-02,2026-05-02 17:00:00
E007745,2026-05-06 18:33:24,D0003,S003,14.3,17.6,-67.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-06,2026-05-06 18:00:00
E012711,2026-05-04 09:37:04,D0036,S009,25.5,69.8,-57.0,0,,S009,gateway,active,Facility 9,Seattle,East,2026-05-04,2026-05-04 09:00:00
E014863,2026-05-07 09:43:23,D0086,S011,23.0,14.4,-74.0,0,,S011,motion_sensor,inactive,Facility 11,Seattle,North,2026-05-07,2026-05-07 09:00:00
E002780,2026-05-06 03:50:49,D0166,S007,31.7,49.8,-79.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-06,2026-05-06 03:00:00
E001037,2026-05-05 01:45:17,D0096,S014,25.4,26.1,-95.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-05,2026-05-05 01:00:00
E014717,2026-05-08 22:57:41,D0066,S008,26.5,52.1,-43.0,0,,S008,motion_sensor,inactive,Facility 8,Denver,East,2026-05-08,2026-05-08 22:00:00
E002273,2026-05-09 08:12:15,D0011,S001,24.7,51.9,-73.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-09,2026-05-09 08:00:00
E011760,2026-05-06 04:58:20,D0169,S003,23.5,14.4,-46.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-06,2026-05-06 04:00:00
E002701,2026-05-03 09:27:23,D0111,S003,31.0,78.9,-86.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-03,2026-05-03 09:00:00
E006735,2026-05-03 13:53:42,D0179,S008,18.4,17.2,-44.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-03,2026-05-03 13:00:00
E008813,2026-05-04 18:50:51,D0029,S003,21.4,65.6,-58.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-04,2026-05-04 18:00:00
E013765,2026-05-02 20:32:01,D0157,S003,24.7,17.4,-59.0,0,,S003,motion_sensor,inactive,Facility 3,Portland,West,2026-05-02,2026-05-02 20:00:00
E007961,2026-05-03 21:53:21,D0035,S001,21.7,4.7,-79.0,0,,S001,temperature_sensor,active,Facility 1,Seattle,North,2026-05-03,2026-05-03 21:00:00
E002738,2026-05-04 06:23:23,D0002,S004,25.5,45.2,-49.0,0,,S004,gateway,inactive,Facility 4,Denver,West,2026-05-04,2026-05-04 06:00:00
E000851,2026-05-09 06:43:10,D0059,S010,25.1,,-90.0,0,,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-09,2026-05-09 06:00:00
E010811,2026-05-07 08:04:05,D0056,S001,14.3,0.6,-67.0,0,,S001,motion_sensor,active,Facility 1,Seattle,North,2026-05-07,2026-05-07 08:00:00
E006992,2026-05-05 16:47:27,D0003,S003,18.1,94.7,-88.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-05,2026-05-05 16:00:00
E010212,2026-05-05 14:49:13,D0096,S014,29.8,64.8,-90.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-05,2026-05-05 14:00:00
E007491,2026-05-08 16:31:20,D0167,S009,27.2,77.7,-42.0,0,,S009,gateway,inactive,Facility 9,Seattle,East,2026-05-08,2026-05-08 16:00:00
E003601,2026-05-03 12:26:25,D0043,S004,17.9,61.6,-47.0,0,,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-03,2026-05-03 12:00:00
E002252,2026-05-03 17:43:58,D0020,S001,19.8,50.2,-76.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-03,2026-05-03 17:00:00
E014407,2026-05-04 13:42:32,D0138,S003,24.1,75.3,-66.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-04,2026-05-04 13:00:00
E013206,2026-05-06 15:28:36,D0143,S001,14.9,,-95.0,0,,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-06,2026-05-06 15:00:00
E009536,2026-05-08 00:47:53,D0144,S007,19.6,48.6,-70.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-08,2026-05-08 00:00:00
E014190,2026-05-08 11:04:41,D0090,S002,19.8,65.4,-82.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-08,2026-05-08 11:00:00
E012810,2026-05-06 09:12:06,D0079,S001,23.8,4.9,-68.0,0,,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-06,2026-05-06 09:00:00
E010213,2026-05-06 06:45:08,D0157,S003,25.6,10.3,,0,,S003,motion_sensor,inactive,Facility 3,Portland,West,2026-05-06,2026-05-06 06:00:00
